timestamp,experiment_id,arm,run_id,purpose,model,input_tokens,output_tokens,reasoning_tokens,cached_tokens,cost_usd,cost_source,cache_hit
2026-09-22T23:52:23,D4-4,minus_escalation,D4-4__minus_escalation__off-01-pre__t1,agent,openai/gpt-5-mini,2313,443,384,2048,0.00100345,reported,0
2026-09-22T23:52:36,D4-4,minus_escalation,D4-4__minus_escalation__off-01-pre__t1,agent,openai/gpt-5-mini,2426,890,320,2176,0.0018969,reported,0
2026-09-22T23:52:39,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,1393,45,0,0,0.00043825,reported,0
2026-09-22T23:52:43,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,1695,171,128,1280,0.00047775,reported,0
2026-09-22T23:52:45,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,1780,27,0,1536,0.0001534,reported,0
2026-09-22T23:52:46,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,1895,22,0,1664,0.00014335,reported,0
2026-09-22T23:52:51,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,2021,211,128,1792,0.00052405,reported,0
2026-09-22T23:53:06,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-run2__t1,agent,openai/gpt-5-mini,2121,731,320,1920,0.00156025,reported,0
2026-09-22T23:53:06,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,1393,45,0,0,0.0,cache,1
2026-09-22T23:53:06,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,1695,171,128,1280,0.0,cache,1
2026-09-22T23:53:08,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,1780,26,0,0,0.000497,reported,0
2026-09-22T23:53:09,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,1880,27,0,1664,0.0001496,reported,0
2026-09-22T23:53:13,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,1995,123,64,1792,0.00034155,reported,0
2026-09-22T23:53:23,D4-4,minus_escalation,D4-4__minus_escalation__acc-01-cor__t1,agent,openai/gpt-5-mini,2121,709,320,1920,0.00151625,reported,0
2026-09-22T23:53:25,D4-4,minus_escalation,D4-4__minus_escalation__hld-01-cor__t1,agent,openai/gpt-5-mini,1382,45,0,0,0.0004355,reported,0
2026-09-22T23:53:28,D4-4,minus_escalation,D4-4__minus_escalation__hld-01-cor__t1,agent,openai/gpt-5-mini,1679,155,128,1280,0.00044175,reported,0
2026-09-22T23:53:32,D4-4,minus_escalation,D4-4__minus_escalation__hld-01-cor__t1,agent,openai/gpt-5-mini,1806,64,106,1536,0.0002339,reported,0
2026-09-22T23:53:40,D4-4,minus_escalation,D4-4__minus_escalation__hld-01-cor__t1,agent,openai/gpt-5-mini,1884,554,512,1664,0.0012046,reported,0
2026-09-22T23:53:54,D4-4,minus_escalation,D4-4__minus_escalation__hld-01-cor__t1,agent,openai/gpt-5-mini,1935,951,512,1792,0.00198255,reported,0
2026-09-22T23:53:57,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,1401,49,109,0,0.00044825,reported,0
2026-09-22T23:54:03,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,1736,247,192,1280,0.00064,reported,0
2026-09-22T23:54:05,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,1816,27,0,1664,0.0001336,reported,0
2026-09-22T23:54:06,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,1938,28,0,1664,0.0001661,reported,0
2026-09-22T23:54:07,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,2049,27,0,1792,0.00016305,reported,0
2026-09-22T23:54:25,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-pre__t1,agent,openai/gpt-5-mini,2144,1262,704,1920,0.002628,reported,0
2026-09-22T23:54:27,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,1401,49,111,0,0.00044825,reported,0
2026-09-22T23:54:31,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,1736,148,64,1280,0.000442,reported,0
2026-09-22T23:54:33,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,1821,22,0,1664,0.00012485,reported,0
2026-09-22T23:54:34,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,1900,28,0,1792,0.0001278,reported,0
2026-09-22T23:54:35,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,2011,27,0,1792,0.00015355,reported,0
2026-09-22T23:54:42,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,2106,455,384,1920,0.0010045,reported,0
2026-09-22T23:54:55,D4-4,minus_escalation,D4-4__minus_escalation__lst-01-run3__t1,agent,openai/gpt-5-mini,2222,906,384,2048,0.0019067,reported,0
2026-09-22T23:55:01,D4-4,minus_escalation,D4-4__minus_escalation__lck-01-run2__t1,agent,openai/gpt-5-mini,1396,41,0,0,0.000431,reported,0
2026-09-22T23:55:05,D4-4,minus_escalation,D4-4__minus_escalation__lck-01-run2__t1,agent,openai/gpt-5-mini,1688,197,128,0,0.000816,reported,0
2026-09-22T23:55:07,D4-4,minus_escalation,D4-4__minus_escalation__lck-01-run2__t1,agent,openai/gpt-5-mini,1789,27,0,0,0.00050125,reported,0
2026-09-22T23:55:09,D4-4,minus_escalation,D4-4__minus_escalation__lck-01-run2__t1,agent,openai/gpt-5-mini,1898,22,0,1664,0.0001441,reported,0
2026-09-22T23:55:19,D4-4,minus_escalation,D4-4__minus_escalation__lck-01-run2__t1,agent,openai/gpt-5-mini,2018,653,192,1536,0.0014649,reported,0
2026-09-22T23:55:21,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,1386,42,0,0,0.0004305,reported,0
2026-09-22T23:55:24,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,1795,163,128,1280,0.00048675,reported,0
2026-09-22T23:55:26,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,1900,28,0,1664,0.0001566,reported,0
2026-09-22T23:55:28,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,2011,28,0,1792,0.00015555,reported,0
2026-09-22T23:55:32,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,2088,198,128,1920,0.000486,reported,0
2026-09-22T23:55:48,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-cor__t1,agent,openai/gpt-5-mini,2207,1149,576,2048,0.00238895,reported,0
2026-09-22T23:55:50,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,1382,44,105,0,0.0004335,reported,0
2026-09-22T23:55:55,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,1791,171,128,1280,0.00050175,reported,0
2026-09-22T23:55:56,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,1896,28,0,1664,0.0001556,reported,0
2026-09-22T23:55:58,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,2004,28,0,0,0.000557,reported,0
2026-09-22T23:56:02,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,2081,243,192,1920,0.00057425,reported,0
2026-09-22T23:56:14,D4-4,minus_escalation,D4-4__minus_escalation__trf-01-pre__t1,agent,openai/gpt-5-mini,2200,1030,576,1920,0.002178,reported,0
2026-09-22T23:56:17,D4-4,minus_escalation,D4-4__minus_escalation__brc-01-pre__t1,agent,openai/gpt-5-mini,1381,58,113,0,0.00046125,reported,0
2026-09-22T23:56:20,D4-4,minus_escalation,D4-4__minus_escalation__brc-01-pre__t1,agent,openai/gpt-5-mini,1709,249,192,1280,0.00063725,reported,0
2026-09-22T23:56:22,D4-4,minus_escalation,D4-4__minus_escalation__brc-01-pre__t1,agent,openai/gpt-5-mini,1839,23,0,1664,0.00013135,reported,0
2026-09-22T23:56:34,D4-4,minus_escalation,D4-4__minus_escalation__brc-01-pre__t1,agent,openai/gpt-5-mini,1918,811,448,1792,0.0016983,reported,0
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,1413,40,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,1845,99,64,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,1934,27,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,2044,26,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,2136,27,0,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,2211,22,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-cor__t1,agent,openai/gpt-5-mini,2332,1078,384,2048,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,1413,43,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,1845,282,192,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,1934,27,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,2044,26,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,2136,27,0,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,2211,22,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lh-01-pre__t1,agent,openai/gpt-5-mini,2332,1126,640,2176,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,1382,73,118,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,1798,141,64,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,1899,27,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,1999,26,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,2099,27,0,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,2174,26,0,2048,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,2295,168,128,2048,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__off-01-pre__t1,agent,openai/gpt-5-mini,2408,1331,768,2176,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,1375,48,114,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,1677,159,128,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,1762,27,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,1877,22,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,2003,212,128,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-run2__t1,agent,openai/gpt-5-mini,2103,1068,640,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,1375,48,114,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,1677,159,128,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,1762,26,0,1536,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,1862,27,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,1977,229,192,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__acc-01-cor__t1,agent,openai/gpt-5-mini,2103,669,256,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__hld-01-cor__t1,agent,openai/gpt-5-mini,1364,45,113,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__hld-01-cor__t1,agent,openai/gpt-5-mini,1661,137,64,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__hld-01-cor__t1,agent,openai/gpt-5-mini,1788,23,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__hld-01-cor__t1,agent,openai/gpt-5-mini,1866,29,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__hld-01-cor__t1,agent,openai/gpt-5-mini,1917,760,448,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,1383,45,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,1718,100,64,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,1840,22,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,1920,28,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,2031,27,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,2126,144,64,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-pre__t1,agent,openai/gpt-5-mini,2242,959,448,2048,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,1383,67,111,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,1718,436,384,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,1797,28,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,1908,27,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,2003,357,320,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,2088,333,256,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lst-01-run3__t1,agent,openai/gpt-5-mini,2204,852,320,2048,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lck-01-run2__t1,agent,openai/gpt-5-mini,1378,45,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lck-01-run2__t1,agent,openai/gpt-5-mini,1670,115,64,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lck-01-run2__t1,agent,openai/gpt-5-mini,1771,27,0,1536,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lck-01-run2__t1,agent,openai/gpt-5-mini,1880,22,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__lck-01-run2__t1,agent,openai/gpt-5-mini,2000,607,320,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,1368,45,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,1777,157,128,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,1882,28,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,1993,28,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,2070,281,256,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-cor__t1,agent,openai/gpt-5-mini,2189,1147,576,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,1364,45,94,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,1773,165,128,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,1878,28,0,1664,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,1986,28,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,2063,316,256,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__trf-01-pre__t1,agent,openai/gpt-5-mini,2182,938,576,1920,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__brc-01-pre__t1,agent,openai/gpt-5-mini,1363,45,0,0,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__brc-01-pre__t1,agent,openai/gpt-5-mini,1691,188,128,1280,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__brc-01-pre__t1,agent,openai/gpt-5-mini,1821,23,0,1536,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__brc-01-pre__t1,agent,openai/gpt-5-mini,1900,24,0,1792,0.0,cache,1
2026-09-22T23:56:50,D4-4,minus_evidence_req,D4-4__minus_evidence_req__brc-01-pre__t1,agent,openai/gpt-5-mini,1946,694,384,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,1413,40,0,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,1845,99,64,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,1934,27,0,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,2044,26,0,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,2136,27,0,1920,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,2211,22,0,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-cor__t1,agent,openai/gpt-5-mini,2332,1078,384,2048,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,1413,43,0,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,1845,282,192,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,1934,27,0,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,2044,26,0,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,2136,27,0,1920,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,2211,22,0,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__lh-01-pre__t1,agent,openai/gpt-5-mini,2332,1126,640,2176,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,1382,73,118,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,1798,141,64,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,1899,27,0,1664,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,1999,26,0,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,2099,27,0,1920,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,2174,26,0,2048,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,2295,168,128,2048,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__off-01-pre__t1,agent,openai/gpt-5-mini,2408,1331,768,2176,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,1375,48,114,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,1677,159,128,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,1762,27,0,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,1877,22,0,1664,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,2003,212,128,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-run2__t1,agent,openai/gpt-5-mini,2103,1068,640,1920,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,1375,48,114,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,1677,159,128,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,1762,26,0,1536,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,1862,27,0,1664,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,1977,229,192,1792,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__acc-01-cor__t1,agent,openai/gpt-5-mini,2103,669,256,1920,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__hld-01-cor__t1,agent,openai/gpt-5-mini,1364,45,113,0,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__hld-01-cor__t1,agent,openai/gpt-5-mini,1661,137,64,1280,0.0,cache,1
2026-09-22T23:57:02,D4-4,minus_dedup,D4-4__minus_dedup__hld-01-cor__t1,agent,openai/gpt-5-mini,1788,23,0,0,0.0,cache,1
